checkpoint,episodes,success_rate,collision_rate,timeout_rate,unstable_rate,out_of_bounds_rate,mean_terminal_goal_distance,mean_terminal_speed,mean_terminal_obstacle_clearance,mean_terminal_x,mean_terminal_y,mean_episode_return,mean_episode_length,mean_path_length,mean_min_goal_distance,mean_goal_distance,mean_speed,mean_min_obstacle_clearance,mean_max_speed,success_mean_max_speed,collision_mean_max_speed,success_mean_min_obstacle_clearance,collision_mean_min_obstacle_clearance,success_mean_episode_length,collision_mean_episode_length,collision_mean_terminal_x,collision_mean_terminal_y,termination_counts
500,10,0.0,1.0,0.0,0.0,0.0,1.853310227394104,0.6846579909324646,0.3999595642089844,8.600040435791016,6.246514797210693,13.861056016918155,532.0,12.54794677546306,1.853310227394104,6.288846901708976,0.5900694186419784,0.3999595642089844,1.1750783920288086,nan,1.1750783920288086,nan,0.3999595642089844,nan,532.0,8.600040435791016,6.246514797210693,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
550,10,0.0,1.0,0.0,0.0,0.0,1.119051218032837,0.08100645244121552,0.3999977111816406,8.60000228881836,7.055397987365723,13.05168369054445,602.0,13.39064784970833,1.0458961725234985,5.678786509456826,0.557343951354122,0.3999977111816406,1.172316551208496,nan,1.172316551208496,nan,0.3999977111816406,nan,602.0,8.60000228881836,7.055397987365723,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
600,10,0.0,1.0,0.0,0.0,0.0,3.8868777751922607,0.6914383769035339,0.3999152183532715,6.116281509399414,4.6000847816467285,9.836570582556305,286.0,8.436087013084034,3.8868777751922607,8.53658638050506,0.7379484926847012,0.3999152183532715,1.298507571220398,nan,1.298507571220398,nan,0.3999152183532715,nan,286.0,6.116281509399414,4.6000847816467285,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
650,10,0.0,1.0,0.0,0.0,0.0,3.7439072132110596,0.6386078596115112,0.39997434616088867,6.4325127601623535,4.600025653839111,10.317126989393728,297.0,8.550568903658132,3.7439072132110596,8.34223214143053,0.720585218778896,0.39997434616088867,1.2412697076797485,nan,1.2412697076797485,nan,0.39997434616088867,nan,297.0,6.4325127601623535,4.600025653839111,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
700,10,0.0,1.0,0.0,0.0,0.0,3.0692689418792725,0.13442733883857727,0.3999977111816406,8.60000228881836,4.989948749542236,11.528316978889052,547.0,11.800089100237528,3.0692689418792725,6.382159310241504,0.5398411404182266,0.3999977111816406,1.2001867294311523,nan,1.2001867294311523,nan,0.3999977111816406,nan,547.0,8.60000228881836,4.989948749542236,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
750,10,0.0,1.0,0.0,0.0,0.0,5.432523250579834,0.022859586402773857,0.39998793601989746,3.3999879360198975,5.109982490539551,3.592149147312739,688.0,15.435806611007138,3.5440640449523926,5.980054888614388,0.5608953094481475,0.39998793601989746,1.2154260873794556,nan,1.2154260873794556,nan,0.39998793601989746,nan,688.0,3.3999879360198975,5.109982490539551,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
800,10,0.0,1.0,0.0,0.0,0.0,4.618264198303223,0.035035695880651474,0.3999941349029541,8.41025447845459,3.399994134902954,9.043432038248284,427.0,11.135108598682564,3.6743171215057373,7.072379702427348,0.6523191911262183,0.3999941349029541,1.2327438592910767,nan,1.2327438592910767,nan,0.3999941349029541,nan,427.0,8.41025447845459,3.399994134902954,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
850,10,0.0,1.0,0.0,0.0,0.0,4.600043773651123,0.05439833924174309,0.39997148513793945,7.988117694854736,3.3999714851379395,9.848513037111843,419.0,10.733657889395545,3.7134788036346436,7.099966803712322,0.6404877149134315,0.39997148513793945,1.232038974761963,nan,1.232038974761963,nan,0.39997148513793945,nan,419.0,7.988117694854736,3.3999714851379395,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
900,10,0.0,1.0,0.0,0.0,0.0,3.7228598594665527,0.7182636857032776,0.39991188049316406,6.483331203460693,4.600088119506836,10.377369132329477,298.0,8.595683044615726,3.7228598594665527,8.34251843522859,0.7219109971196572,0.39991188049316406,1.2046289443969727,nan,1.2046289443969727,nan,0.39991188049316406,nan,298.0,6.483331203460693,4.600088119506836,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
950,10,0.0,1.0,0.0,0.0,0.0,2.0765719413757324,0.16168098151683807,0.39994049072265625,8.600059509277344,6.012016296386719,13.226052182879357,522.0,12.12566156716639,2.0765719413757324,6.330253374074154,0.5807255374165556,0.39994049072265625,1.2243235111236572,nan,1.2243235111236572,nan,0.39994049072265625,nan,522.0,8.600059509277344,6.012016296386719,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1000,10,0.0,1.0,0.0,0.0,0.0,3.186840772628784,0.36898913979530334,0.399640828371048,7.37932014465332,4.8741865158081055,11.769327769317897,474.0,10.671846517252561,3.186840772628784,6.728180147927522,0.5631226751573173,0.399640828371048,1.2207410335540771,nan,1.2207410335540771,nan,0.399640828371048,nan,474.0,7.37932014465332,4.8741865158081055,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1050,10,0.0,1.0,0.0,0.0,0.0,3.5520272254943848,0.025802798569202423,0.3999924659729004,6.971920490264893,4.6000075340271,10.443604032583607,449.0,9.736271826033772,3.5520272254943848,6.988937380053683,0.5421507793643567,0.3999924659729004,1.2168829441070557,nan,1.2168829441070557,nan,0.3999924659729004,nan,449.0,6.971920490264893,4.6000075340271,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1100,10,0.0,1.0,0.0,0.0,0.0,3.2441933155059814,0.16714215278625488,0.3999660313129425,7.35723352432251,4.820119380950928,11.379446969120181,465.0,10.446260582924879,3.2441933155059814,6.741802578587686,0.5619776814059423,0.3999660313129425,1.2084072828292847,nan,1.2084072828292847,nan,0.3999660313129425,nan,465.0,7.35723352432251,4.820119380950928,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1150,10,0.0,1.0,0.0,0.0,0.0,3.422788381576538,0.1571558266878128,0.39964771270751953,7.221022129058838,4.667032241821289,11.61951344870613,467.0,10.45292908288684,3.422788381576538,6.829063898490889,0.5594981093317613,0.39964771270751953,1.2205709218978882,nan,1.2205709218978882,nan,0.39964771270751953,nan,467.0,7.221022129058838,4.667032241821289,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1200,10,0.0,1.0,0.0,0.0,0.0,5.934856414794922,0.33089402318000793,0.39988967776298523,4.619237899780273,3.1221964359283447,-1.0859147004812257,1233.0,19.999134844598302,3.6225292682647705,5.822994079806412,0.40542284760035774,0.39988967776298523,1.2038463354110718,nan,1.2038463354110718,nan,0.39988967776298523,nan,1233.0,4.619237899780273,3.1221964359283447,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1250,10,0.0,1.0,0.0,0.0,0.0,4.601223945617676,0.3317095637321472,0.3996458053588867,8.089446067810059,3.3996458053588867,8.97877872177196,495.0,11.313975105389545,3.591360569000244,6.557316551786481,0.5713258006172538,0.3996458053588867,1.2048331499099731,nan,1.2048331499099731,nan,0.3996458053588867,nan,495.0,8.089446067810059,3.3996458053588867,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1300,10,0.0,0.0,1.0,0.0,0.0,4.60897159576416,0.0063057891093194485,0.4000284671783447,8.287888526916504,3.4000284671783447,-19.871305325170397,1500.0,11.717170906464844,3.48837947845459,5.270800465265909,0.19702110631965722,0.4000120162963867,1.224652886390686,nan,nan,nan,nan,nan,nan,nan,nan,"{""success"": 0, ""collision"": 0, ""timeout"": 10, ""unstable"": 0, ""out_of_bounds"": 0}"
1350,10,0.0,1.0,0.0,0.0,0.0,4.088510990142822,0.49316954612731934,0.39998722076416016,5.729314804077148,4.60001277923584,9.266118886880577,277.0,8.036979562115448,4.088510990142822,8.664224700376876,0.7260319998812281,0.39998722076416016,1.3398865461349487,nan,1.3398865461349487,nan,0.39998722076416016,nan,277.0,5.729314804077148,4.60001277923584,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1400,10,0.0,1.0,0.0,0.0,0.0,2.3501086235046387,0.443464070558548,0.3998284339904785,7.3998284339904785,5.727819442749023,12.240193259065563,510.0,11.537291517161066,2.3501086235046387,6.448126038383035,0.5657871766020452,0.3998284339904785,1.2627840042114258,nan,1.2627840042114258,nan,0.3998284339904785,nan,510.0,7.3998284339904785,5.727819442749023,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1450,10,0.0,1.0,0.0,0.0,0.0,0.6342700719833374,0.24450337886810303,0.3999967575073242,8.600003242492676,7.7943434715271,15.012087975555914,670.0,13.79477497751941,0.5990236401557922,5.204772365360117,0.5148618127361857,0.3999967575073242,1.2913970947265625,nan,1.2913970947265625,nan,0.3999967575073242,nan,670.0,8.600003242492676,7.7943434715271,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1500,10,0.0,1.0,0.0,0.0,0.0,3.2006916999816895,0.12308823317289352,0.3999956250190735,7.375036239624023,4.8609161376953125,10.235828270024285,505.0,10.4617720707447,3.2006916999816895,6.56761642021708,0.5184117765677632,0.3999956250190735,1.2545710802078247,nan,1.2545710802078247,nan,0.3999956250190735,nan,505.0,7.375036239624023,4.8609161376953125,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
1550,10,0.0,1.0,0.0,0.0,0.0,3.097388505935669,0.05448657274246216,0.3998652994632721,7.398024082183838,4.961671352386475,10.093199122842634,465.0,10.503962298185797,3.097388505935669,6.67401108280305,0.5645357187892441,0.3998652994632721,1.1877763271331787,nan,1.1877763271331787,nan,0.3998652994632721,nan,465.0,7.398024082183838,4.961671352386475,"{""success"": 0, ""collision"": 10, ""timeout"": 0, ""unstable"": 0, ""out_of_bounds"": 0}"
