step,time_s,root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,root_vel_world_x,root_vel_world_y,root_vel_world_z,root_ang_vel_world_x,root_ang_vel_world_y,root_ang_vel_world_z,base_lin_vel_body_x,base_lin_vel_body_y,base_lin_vel_body_z,base_ang_vel_body_x,base_ang_vel_body_y,base_ang_vel_body_z,base_euler_roll,base_euler_pitch,base_euler_yaw,dof_pos_1,dof_pos_2,dof_vel_1,dof_vel_2,policy_action_1,policy_action_2,output_action_1,output_action_2,torque_1,torque_2,command_1,command_2,command_3,goal_dist,obstacle_clearance,contact_norm_base_link,contact_norm_link1,contact_norm_link2,done,success,collision,timeout,unstable,out_of_bounds,terminal_x,terminal_y,terminal_goal_distance,terminal_speed,terminal_clearance
472,18.879999577999115,7.4311757,4.621301,0.4000066,0.16507047,-0.18087861,-0.7451509,0.6203101,0.10231733,0.51977736,-0.000111021385,-0.0017455259,0.0056627523,-0.18496749,-0.5295671,0.0026870556,-0.014461912,-0.0012796931,-0.090173215,-0.16155297,0.49435532,0.021604847,-1.7476925,-2.1995573,0.47248143,-1.492932,0.0057376055,-23.709703,14.460502,-1.7199988,0.45,-8.034409,-8.117773,8.0,8.0,0.0,3.4262466430664062,0.5738686919212341,0.0,1273.2310791015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
473,18.919999577105045,7.435496,4.6422524,0.40000662,0.16428737,-0.18134378,-0.7473893,0.61768377,0.10974299,0.5252074,-0.00011002903,0.0005594143,0.011100012,-0.17570144,-0.5363136,0.0048602372,-0.015770085,-0.007227391,-0.08470251,-0.15416363,0.49398038,0.021548701,-1.7548286,-2.2601204,0.47271228,-1.5126349,0.004455477,-24.030846,14.079266,-1.7399988,0.45,-8.034359,-7.9359455,8.0,8.0,0.0,3.4048690795898438,0.5635955333709717,0.0,1273.2332763671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
474,18.959999576210976,7.4401097,4.6634192,0.40000653,0.16348232,-0.18166709,-0.74953145,0.6152017,0.11712976,0.5305634,-0.00010990266,0.0031308988,0.016694456,-0.16652165,-0.54302824,0.0070850607,-0.017177917,-0.013398644,-0.07909303,-0.14688373,0.49336195,0.021548135,-1.7615966,-2.3214881,0.4728675,-1.5323977,0.002863747,-23.251148,13.53133,-1.7599988,0.45,-8.026236,-7.720134,8.0,8.0,0.0,3.383230447769165,0.5540606379508972,0.0,1273.234375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
475,18.999999575316906,7.445016,4.6847987,0.40000665,0.1626558,-0.1818456,-0.7515824,0.6128614,0.12445365,0.53586453,-0.00011391548,0.005891442,0.022316614,-0.15757972,-0.5497281,0.009346124,-0.0186463,-0.019632045,-0.07348373,-0.13990545,0.49249431,0.021607844,-1.7680057,-2.383654,0.47294173,-1.5521182,0.0012552813,-23.62476,13.785708,-1.7799988,0.45,-8.024604,-7.4232793,8.0,8.0,0.0,3.3613340854644775,0.5453356504440308,0.0,1273.2064208984375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
476,19.039999574422836,7.450209,4.7063894,0.40000653,0.16180977,-0.18187998,-0.7535473,0.61065835,0.13164495,0.5411405,-0.000113328926,0.00876997,0.027814029,-0.14901145,-0.556435,0.011594772,-0.020082712,-0.025764614,-0.067971006,-0.1333202,0.4913796,0.021731298,-1.7740688,-2.4466133,0.4729309,-1.5716697,-0.0005001975,-21.606781,14.602639,-1.7999988,0.45,-8.034138,-7.089646,8.0,8.0,0.0,3.3391826152801514,0.5374899506568909,0.0,1273.2110595703125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
477,19.079999573528767,7.4556828,4.7281914,0.4000066,0.1609462,-0.18177421,-0.7554322,0.6085857,0.13864744,0.54642653,-0.00010701603,0.011625614,0.0330353,-0.14096314,-0.56316197,0.013769235,-0.021475084,-0.0316275,-0.06270349,-0.12715764,0.49002546,0.021919262,-1.7798041,-2.5103579,0.47282815,-1.5909166,-0.0023851981,-21.374535,14.435156,-1.8199987,0.45,-8.037488,-6.714894,8.0,8.0,0.0,3.316777467727661,0.5305908918380737,0.0,1273.2545166015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
478,19.119999572634697,7.4614267,4.750206,0.40000656,0.16006814,-0.18153596,-0.7572436,0.6066341,0.14536937,0.5517577,-0.000111572015,0.0144528365,0.03799581,-0.13347888,-0.56990975,0.01576135,-0.02282554,-0.03724222,-0.05769645,-0.12141284,0.4884467,0.022171153,-1.7852347,-2.5748816,0.47262785,-1.6102666,-0.004694827,-21.039307,14.287618,-1.8399987,0.45,-8.06034,-6.3028526,8.0,8.0,0.0,3.294119358062744,0.5247015357017517,0.0,1273.26611328125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
479,19.159999571740627,7.467432,4.7724347,0.40000662,0.15917821,-0.18117692,-0.7589884,0.6047924,0.15181822,0.55716,-0.00010497511,0.01701495,0.04234821,-0.12669681,-0.57669514,0.017570116,-0.024129733,-0.042183578,-0.053181387,-0.116280004,0.4866643,0.022481875,-1.7903888,-2.640181,0.4723334,-1.6294525,-0.0068564606,-20.948067,14.365037,-1.8599987,0.45,-8.075898,-5.8759346,8.0,8.0,0.0,3.2712087631225586,0.5198833346366882,0.0,1273.3170166015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
480,19.199999570846558,7.473683,4.7948833,0.40000668,0.15827824,-0.18071145,-0.7606728,0.60304916,0.15790021,0.56268144,-0.000103610524,0.01927047,0.04617848,-0.12066115,-0.58353406,0.019084338,-0.025364928,-0.04653554,-0.049210735,-0.11172042,0.48470262,0.022842128,-1.7952949,-2.706243,0.47193718,-1.6485293,-0.0092741605,-20.449377,14.433477,-1.8799987,0.45,-8.110708,-5.3984084,8.0,8.0,0.0,3.2480430603027344,0.5161863565444946,0.0,1273.3262939453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
481,19.239999569952488,7.4801664,4.817557,0.40000662,0.15737274,-0.1801595,-0.76230294,0.60139054,0.16362885,0.56833947,-0.000102789076,0.021040298,0.04911092,-0.115408964,-0.59049845,0.020369135,-0.02624023,-0.04991194,-0.045843825,-0.10760841,0.48259854,0.023241064,-1.7999854,-2.773056,0.4714527,-1.6673379,-0.011401596,-20.667347,14.897295,-1.8999987,0.45,-8.146782,-4.925327,8.0,8.0,0.0,3.2246193885803223,0.5136587619781494,0.0,1273.338134765625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
482,19.27999956905842,7.486866,4.840461,0.4000066,0.15646538,-0.17954138,-0.7638836,0.59980446,0.1689258,0.57417566,-0.00010155178,0.022311809,0.051314514,-0.11089694,-0.5975213,0.021242816,-0.027109094,-0.052452795,-0.043118738,-0.10398367,0.48038888,0.023665432,-1.8044889,-2.8406148,0.4708786,-1.6859474,-0.013663631,-19.414028,14.230248,-1.9199986,0.45,-8.197488,-4.401522,8.0,8.0,0.0,3.2009365558624268,0.5123389959335327,0.0,1273.345703125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
483,19.31999956816435,7.493765,4.863604,0.40000665,0.15556075,-0.17887981,-0.76541907,0.598278,0.17378625,0.58020484,-9.519467e-05,0.02300853,0.052593186,-0.107089005,-0.6046296,0.021710955,-0.027858272,-0.053923775,-0.041060038,-0.10091639,0.4781155,0.024100939,-1.808835,-2.9089084,0.4702234,-1.7045972,-0.01587095,-19.126429,13.276899,-1.9399986,0.45,-8.2559,-3.9182224,8.0,8.0,0.0,3.176988124847412,0.5122573375701904,0.0,1273.381103515625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
484,19.35999956727028,7.5008454,4.886994,0.4000066,0.15466276,-0.17819828,-0.76691216,0.59680015,0.17820989,0.5864482,-9.465716e-05,0.023034547,0.052973602,-0.10393109,-0.61189073,0.021815062,-0.028222889,-0.05437804,-0.039660785,-0.09806263,0.47582078,0.024530442,-1.8130488,-2.9779303,0.4694938,-1.722961,-0.017931078,-17.097893,12.877882,-1.9599986,0.45,-8.311468,-3.426985,8.0,8.0,0.0,3.152770519256592,0.5134360194206238,0.0,1273.3785400390625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
485,19.39999956637621,7.508091,4.91064,0.40000662,0.15377699,-0.17752174,-0.76836485,0.59536046,0.18221651,0.59290403,-9.432761e-05,0.022378013,0.052241065,-0.10130901,-0.619229,0.021480951,-0.02856028,-0.053568687,-0.03886015,-0.095509306,0.47355193,0.024937414,-1.8171537,-3.0476744,0.46870375,-1.741236,-0.019640394,-16.771376,11.698814,-1.9799986,0.45,-8.377019,-2.98821,8.0,8.0,0.0,3.1282777786254883,0.5158892273902893,0.0,1273.372314453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
486,19.43999956548214,7.5154853,4.93455,0.40000665,0.15290862,-0.17687269,-0.7697773,0.59395105,0.185793,0.59958124,-9.405027e-05,0.021126801,0.050697193,-0.09909883,-0.6267165,0.020772107,-0.028495446,-0.051812463,-0.03858055,-0.09314814,0.47135174,0.025306437,-1.8211653,-3.1181347,0.46785876,-1.7593653,-0.021305569,-18.038816,10.842451,-1.9999986,0.45,-8.448091,-2.5385454,8.0,8.0,0.0,3.1035044193267822,0.5196236968040466,0.0,1273.36279296875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
487,19.47999956458807,7.5230136,4.958733,0.4000066,0.1520644,-0.17627251,-0.7711485,0.59256583,0.18900682,0.60645163,-9.3260904e-05,0.01931928,0.04818705,-0.097158365,-0.63428426,0.019687396,-0.02832003,-0.048993196,-0.038652856,-0.09076721,0.46926332,0.025625143,-1.825095,-3.189315,0.4669787,-1.7777634,-0.022495512,-17.340052,10.367014,-2.0199986,0.45,-8.521072,-2.1471536,8.0,8.0,0.0,3.078444480895996,0.5246390700340271,0.0,1273.3526611328125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
488,19.519999563694,7.530661,4.9831963,0.40000653,0.15124966,-0.17573938,-0.77247673,0.59120125,0.19187863,0.6135094,-9.393309e-05,0.017011657,0.044919126,-0.09536601,-0.641943,0.01826197,-0.027962178,-0.045297567,-0.03904926,-0.088419124,0.4673231,0.0258819,-1.8289489,-3.2612145,0.46607354,-1.7959558,-0.02343347,-18.900965,10.633806,-2.0399985,0.45,-8.592128,-1.7906854,8.0,8.0,0.0,3.0530941486358643,0.5309271216392517,0.0,1273.3409423828125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
489,19.55999956279993,7.5384164,5.007946,0.4000066,0.15047124,-0.17528884,-0.7737589,0.58985543,0.19446097,0.62072027,-9.406426e-05,0.014347595,0.040984288,-0.09358007,-0.6496727,0.016555142,-0.027424641,-0.040845733,-0.039605223,-0.08606694,0.46556494,0.026069717,-1.8327272,-3.3338394,0.46516085,-1.8143946,-0.024066713,-19.596258,10.191326,-2.0599985,0.45,-8.657178,-1.4952574,8.0,8.0,0.0,3.027448892593384,0.5384163856506348,0.0,1273.33056640625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
490,19.59999956190586,7.5462704,5.032988,0.4000065,0.14973433,-0.17493068,-0.77499187,0.58852893,0.19680846,0.62805074,-9.415896e-05,0.011456637,0.036557797,-0.09167533,-0.6574525,0.014626803,-0.026729532,-0.035872158,-0.040156394,-0.08349031,0.46401155,0.026185242,-1.8364254,-3.4071996,0.46425185,-1.8330138,-0.024407158,-20.310505,11.550682,-2.0799985,0.45,-8.7198925,-1.2524779,8.0,8.0,0.0,3.00150465965271,0.5462703704833984,0.0,1273.323486328125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
491,19.63999956101179,7.5542154,5.0583243,0.40000653,0.14904517,-0.17467235,-0.7761714,0.5872247,0.19901027,0.635455,-9.3756265e-05,0.008407696,0.031592708,-0.089529246,-0.6652596,0.012572886,-0.025920838,-0.030324126,-0.040606707,-0.08076207,0.46268335,0.026228365,-1.8400339,-3.4813044,0.46336418,-1.8518711,-0.024140917,-22.094934,10.810741,-2.0999985,0.45,-8.772568,-1.0769761,8.0,8.0,0.0,2.9752612113952637,0.5542154312133789,0.0,1273.322021484375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
492,19.67999956011772,7.5622463,5.0839586,0.40000644,0.14840874,-0.17451634,-0.777294,0.58594614,0.20107876,0.6429059,-9.463334e-05,0.0054053804,0.026528204,-0.08708783,-0.6730894,0.010441033,-0.024907142,-0.024709905,-0.040829048,-0.07773068,0.46159077,0.0262031,-1.8435416,-3.5561647,0.46250746,-1.8709679,-0.023782482,-20.171717,11.6159315,-2.1199985,0.45,-8.811187,-0.9299636,8.0,8.0,0.0,2.948715925216675,0.5622463226318359,0.0,1273.316162109375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
493,19.719999559223652,7.57036,5.1098905,0.40000647,0.14782944,-0.17446119,-0.7783553,0.5846988,0.20309867,0.65035444,-9.469257e-05,0.00254263,0.021384194,-0.08426117,-0.68085104,0.008251216,-0.024077788,-0.019053584,-0.040735662,-0.07447433,0.4607373,0.026116136,-1.8469326,-3.6317973,0.46169826,-1.8903799,-0.023053523,-22.165195,10.973798,-2.1399984,0.45,-8.839826,-0.85723734,8.0,8.0,0.0,2.921869993209839,0.5703601837158203,0.0,1273.3519287109375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
494,19.759999558329582,7.578557,5.136118,0.40000647,0.14731118,-0.17450185,-0.7793512,0.5834896,0.20509824,0.657768,-8.910271e-05,-7.6969794e-05,0.016285429,-0.08099214,-0.6885951,0.0061380565,-0.02306375,-0.013524724,-0.04022225,-0.07087574,0.4601197,0.025977181,-1.8501885,-3.708215,0.46094394,-1.9102659,-0.022225522,-19.91268,10.607343,-2.1599984,0.45,-8.856111,-0.8801005,8.0,8.0,0.0,2.8947253227233887,0.578557014465332,0.0,1273.3948974609375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
495,19.799999557435513,7.586837,5.1626396,0.40000656,0.14685537,-0.17462902,-0.7802792,0.58232516,0.2071523,0.6651087,-9.411892e-05,-0.0023658401,0.01143262,-0.0772776,-0.696263,0.004128808,-0.022154123,-0.008324895,-0.03928505,-0.06703852,0.45972487,0.025797501,-1.8532934,-3.7854323,0.46025124,-1.9304138,-0.021033702,-21.371267,10.582344,-2.1799984,0.45,-8.861994,-0.8950541,8.0,8.0,0.0,2.867284059524536,0.5868368148803711,0.0,1273.37060546875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
496,19.839999556541443,7.5952034,5.189452,0.40000653,0.14646353,-0.17483218,-0.7811354,0.5812139,0.20926835,0.67235756,-9.412158e-05,-0.0042919954,0.006924379,-0.07305117,-0.7038405,0.0022569168,-0.021349356,-0.0035605188,-0.037895452,-0.062907696,0.45953757,0.025588697,-1.8562261,-3.8634615,0.45962745,-1.950845,-0.019818129,-18.458746,9.788957,-2.1999984,0.45,-8.850937,-0.99618244,8.0,8.0,0.0,2.8395490646362305,0.5952033996582031,0.0,1273.3419189453125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
497,19.879999555647373,7.6036615,5.216551,0.40000653,0.1461354,-0.17509846,-0.7819174,0.58016384,0.2115223,0.6794838,-9.405766e-05,-0.0058338507,0.0027775192,-0.06831032,-0.7113492,0.0006405171,-0.020553172,0.00072149653,-0.036012538,-0.058362883,0.45953643,0.025362752,-1.8589684,-3.9423127,0.4590794,-1.9714553,-0.01817691,-20.196554,9.574274,-2.2199984,0.45,-8.835349,-1.0943915,8.0,8.0,0.0,2.8115251064300537,0.6036615371704102,0.0,1273.352294921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
498,19.919999554753304,7.612213,5.24393,0.4000065,0.14586951,-0.17541282,-0.78262264,0.57918406,0.21385613,0.6864932,-9.4007955e-05,-0.0068852785,-0.0006784599,-0.063076004,-0.7187582,-0.0007826127,-0.019870311,0.004203287,-0.033679165,-0.053586964,0.459695,0.025131576,-1.8614998,-4.0219975,0.45860237,-1.9923313,-0.016894402,-16.685036,8.961176,-2.2399983,0.45,-8.809384,-1.2278016,8.0,8.0,0.0,2.783217668533325,0.612213134765625,0.0,1273.3626708984375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
499,19.959999553859234,7.6208663,5.2715855,0.40000647,0.14566308,-0.17576027,-0.7832487,0.5782837,0.21634954,0.6933654,-9.386678e-05,-0.007543583,-0.0035742205,-0.05724124,-0.7260829,-0.0019109361,-0.019296214,0.0070258835,-0.030889742,-0.048410784,0.45998523,0.024904814,-1.8638009,-4.1025186,0.45820245,-2.013333,-0.015380603,-18.513168,9.010542,-2.2599983,0.45,-8.784038,-1.387252,8.0,8.0,0.0,2.7546303272247314,0.6208662986755371,0.0,1273.3720703125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
500,19.999999552965164,7.6296253,5.2995114,0.40000653,0.14551274,-0.1761255,-0.7837916,0.5774742,0.21897632,0.70011467,-8.8570334e-05,-0.007846121,-0.0058516157,-0.050795063,-0.73331904,-0.002763439,-0.018893242,0.009127464,-0.027669918,-0.042715106,0.46037766,0.024689993,-1.8658463,-4.183881,0.45787364,-2.0343664,-0.014062395,-13.136437,8.594884,-2.2799983,0.45,-8.75403,-1.599779,8.0,8.0,0.0,2.725768804550171,0.6296253204345703,0.0,1273.4150390625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
501,20.039999552071095,7.638496,5.3277035,0.40000656,0.14541288,-0.17649195,-0.7842486,0.5767667,0.22174564,0.7067461,-8.838461e-05,-0.007803414,-0.00732266,-0.043710116,-0.7404665,-0.0033299513,-0.018737525,0.010349685,-0.024092954,-0.036553815,0.46083832,0.024492776,-1.8676137,-4.2660875,0.457607,-2.0553339,-0.012854583,-15.201869,8.289744,-2.2999983,0.45,-8.717865,-1.7601249,8.0,8.0,0.0,2.6966376304626465,0.638495922088623,0.0,1273.42138671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
502,20.079999551177025,7.6474833,5.3561563,0.40000653,0.14535564,-0.17684214,-0.78461605,0.5761738,0.22465995,0.71326864,-8.7527624e-05,-0.0074468465,-0.007900305,-0.035945967,-0.74758595,-0.0035255589,-0.018566847,0.0106126275,-0.020187663,-0.02984048,0.46132854,0.024315532,-1.8690777,-4.3491335,0.45739543,-2.076385,-0.011748561,-10.709215,10.009571,-2.3199983,0.45,-8.68008,-1.893986,8.0,8.0,0.0,2.6672415733337402,0.6474833488464355,0.0,1273.428955078125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
503,20.119999550282955,7.6565943,5.3848677,0.40000656,0.1453332,-0.17716123,-0.7848894,0.5757088,0.22772636,0.7197009,-8.801714e-05,-0.006886272,-0.0076609002,-0.027433258,-0.7546165,-0.0034240372,-0.018834785,0.010009643,-0.015985139,-0.022417,0.4618144,0.024156773,-1.8702111,-4.43301,0.4572365,-2.096985,-0.010783558,-11.586169,9.366319,-2.3399982,0.45,-8.650899,-2.0602236,8.0,8.0,0.0,2.6375832557678223,0.6565942764282227,0.0,1273.4281005859375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
504,20.159999549388885,7.665833,5.413833,0.40000662,0.14533702,-0.17743117,-0.7850644,0.57538617,0.2309265,0.72604877,-8.779185e-05,-0.0060171844,-0.006517771,-0.01816671,-0.7616528,-0.0029011033,-0.019038692,0.0084416885,-0.011436097,-0.014390915,0.46225572,0.02401726,-1.8709857,-4.5177135,0.45711404,-2.117599,-0.01006528,-7.269103,9.595567,-2.3599982,0.45,-8.636162,-2.1822612,8.0,8.0,0.0,2.6076669692993164,0.6658329963684082,0.0,1273.4263916015625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
505,20.199999548494816,7.675204,5.44305,0.4000066,0.14535767,-0.17763354,-0.7851364,0.5752202,0.23422949,0.7323372,-8.692669e-05,-0.004864708,-0.004315941,-0.00814362,-0.7686274,-0.0020622276,-0.019616008,0.0057549803,-0.006587796,-0.005659105,0.46261066,0.023896659,-1.8713722,-4.6032367,0.45701328,-2.1380312,-0.009792797,-8.902314,9.281551,-2.3799982,0.45,-8.622652,-2.269951,8.0,8.0,0.0,2.57749605178833,0.675203800201416,0.0,1273.4310302734375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
506,20.239999547600746,7.684715,5.472528,0.40000653,0.14530143,-0.17781156,-0.78509605,0.5752345,0.23775226,0.7389738,-8.6251144e-05,-0.009834942,0.0009913956,0.0017958871,-0.7760161,-0.0007797703,-0.020167112,0.0019220579,-0.007846115,0.0059728,0.46283573,0.023586657,-1.8713696,-4.689377,0.45692363,-2.1524858,-0.009796152,-2.372787,10.106068,-2.372787,0.45,-7.7813864,-2.29281,8.0,8.0,0.0,2.547060966491699,0.6847147941589355,0.0,1273.3521728515625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
507,20.279999546706676,7.6943684,5.5022655,0.4000065,0.1451562,-0.17794241,-0.7849404,0.5754429,0.24132635,0.74536663,-8.613112e-05,-0.012365029,0.006879705,0.012605407,-0.7832044,0.0009975992,-0.020681247,-0.0032068305,-0.0067916657,0.01740078,0.46287858,0.023088599,-1.8709519,-4.776114,0.4568266,-2.167735,-0.010106135,-3.2688284,8.287149,-2.392787,0.45,-7.9774275,-2.271397,8.0,8.0,0.0,2.516364097595215,0.6943683624267578,0.0,1273.3848876953125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
508,20.319999545812607,7.70417,5.5322666,0.4000065,0.14482376,-0.17806529,-0.78466296,0.57586694,0.2450729,0.7520428,-8.4857085e-05,-0.021673413,0.016363157,0.022974804,-0.7906777,0.003242489,-0.021297246,-0.009752568,-0.012688756,0.031770602,0.46268323,0.022193689,-1.8701253,-4.8632345,0.45670518,-2.1761777,-0.010835705,0.16021553,11.582435,-2.372787,0.45,-6.886456,-2.171228,8.0,8.0,0.0,2.4854021072387695,0.7041702270507812,0.0,1273.349365234375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
509,20.359999544918537,7.7141232,5.562535,0.40000668,0.14420305,-0.17821729,-0.7842607,0.57652324,0.24890475,0.7586787,-8.38926e-05,-0.034737017,0.028536163,0.03293486,-0.79815966,0.006115515,-0.021537393,-0.017749557,-0.02270168,0.04768405,0.4621861,0.020694228,-1.8689079,-4.950495,0.45654088,-2.179181,-0.011680939,-0.15220293,11.148735,-2.352787,0.45,-6.032423,-1.9541245,8.0,8.0,0.0,2.454172372817993,0.7141232490539551,0.0,1273.347412109375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
510,20.399999544024467,7.724224,5.593057,0.40000665,0.14324462,-0.1783995,-0.7837369,0.57741743,0.2525567,0.76492876,-8.289489e-05,-0.048514966,0.042539705,0.042590223,-0.8052098,0.009482216,-0.021408468,-0.027292673,-0.03393951,0.06388476,0.4613269,0.01851128,-1.8673122,-5.037754,0.45631143,-2.1791937,-0.013336483,0.5073985,10.951283,-2.332787,0.45,-5.3193474,-1.6705259,8.0,8.0,0.0,2.422689914703369,0.7242240905761719,0.0,1273.4052734375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
511,20.439999543130398,7.734461,5.6238084,0.40000665,0.141945,-0.17858379,-0.7831005,0.5785439,0.25587282,0.7704248,-8.09794e-05,-0.060520265,0.057182744,0.051924594,-0.81143034,0.013306174,-0.020856813,-0.037958678,-0.043975644,0.07907722,0.46005288,0.01567793,-1.8653501,-5.124945,0.45600381,-2.1779256,-0.015220552,0.45858136,11.256524,-2.312787,0.45,-4.673488,-1.2901201,8.0,8.0,0.0,2.3909823894500732,0.7344608306884766,0.0,1273.52001953125,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
512,20.479999542236328,7.744812,5.6547503,0.40000695,0.14034328,-0.17872322,-0.78236496,0.57988507,0.2586142,0.7748742,-7.855833e-05,-0.06882921,0.07129044,0.060841925,-0.8164622,0.017403878,-0.019900754,-0.049185388,-0.05087228,0.09227852,0.45833227,0.012321784,-1.8630341,-5.212069,0.4556057,-2.1770542,-0.017425034,1.2527429,10.767727,-2.292787,0.45,-4.047723,-0.8561757,8.0,8.0,0.0,2.3590922355651855,0.74481201171875,0.0,1273.6431884765625,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
513,20.51999954134226,7.75525,5.685835,0.4000069,0.13850766,-0.17876239,-0.78154624,0.5814163,0.26055777,0.77809346,-7.622828e-05,-0.07236076,0.08402686,0.0692603,-0.82006705,0.02155679,-0.018549219,-0.060469378,-0.05350662,0.10287724,0.4561553,0.008629653,-1.8603785,-5.299163,0.45510483,-2.177328,-0.01999255,1.6876177,10.530392,-2.272787,0.45,-3.3894134,-0.31797898,8.0,8.0,0.0,2.3270716667175293,0.7552499771118164,0.0,1273.7430419921875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
514,20.55999954044819,7.7657366,5.7170105,0.40000704,0.13652632,-0.17864773,-0.7806623,0.58310527,0.26153588,0.7799928,-7.22341e-05,-0.07079692,0.09447917,0.07701313,-0.8220852,0.025502915,-0.017026559,-0.07098398,-0.05145523,0.110392876,0.45354027,0.004821066,-1.8574048,-5.3862824,0.4544917,-2.178992,-0.022837175,1.4521211,10.825122,-2.252787,0.45,-2.6830637,0.23065126,8.0,8.0,0.0,2.2949771881103516,0.7657365798950195,0.0,1273.807373046875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
515,20.59999953955412,7.77623,5.748225,0.400007,0.13449274,-0.17833437,-0.77973044,0.58491796,0.2613844,0.78060955,-6.48443e-05,-0.064394996,0.102433704,0.084021166,-0.8225617,0.029042892,-0.015111357,-0.08044647,-0.044882137,0.11498442,0.45052716,0.0011142197,-1.8541379,-5.4734826,0.4537552,-2.1821573,-0.026135845,2.205379,8.080216,-2.2327871,0.45,-1.9268048,0.90055335,8.0,8.0,0.0,2.2628660202026367,0.7762298583984375,0.0,1273.8359375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
516,20.63999953866005,7.786684,5.7794313,0.4000071,0.13249776,-0.17779362,-0.7787661,0.58681935,0.26010573,0.7800378,-6.860696e-05,-0.05410654,0.10735957,0.090126835,-0.8215385,0.031957325,-0.013272822,-0.08803723,-0.034558434,0.11677465,0.44718042,-0.002295958,-1.8506086,-5.5608015,0.45290044,-2.1862369,-0.029130757,1.2214452,9.857408,-2.2127872,0.45,-1.1292815,1.6121018,8.0,8.0,0.0,2.2307910919189453,0.7866840362548828,0.0,1273.750732421875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
517,20.67999953776598,7.7970514,5.810588,0.40000707,0.13061927,-0.17701578,-0.77778244,0.58877707,0.25757906,0.77850527,-6.887236e-05,-0.041106455,0.10950525,0.095292956,-0.81921434,0.033990204,-0.01152797,-0.09364949,-0.021575678,0.11628225,0.4435811,-0.005258942,-1.8468533,-5.648253,0.45191884,-2.190326,-0.032704342,2.4409258,4.5931635,-2.1927872,0.45,-0.3155613,2.3281593,8.0,8.0,0.0,2.198798179626465,0.7970514297485352,0.0,1273.660888671875,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
518,20.71999953687191,7.8072863,5.8416595,0.4000069,0.12892044,-0.1760131,-0.7767886,0.5907608,0.2539329,0.77621365,-7.043784e-05,-0.026829332,0.108655915,0.09943271,-0.81588966,0.035194837,-0.009643465,-0.09668078,-0.007152565,0.114080355,0.43982905,-0.0076755146,-1.8429123,-5.735819,0.45082572,-2.1938617,-0.035780042,1.4438037,5.798947,-2.1727872,0.45,0.48429847,3.045663,8.0,8.0,0.0,2.166926860809326,0.807286262512207,0.0,1273.5462646484375,0.0,0,0,0,0,0,0,nan,nan,nan,nan,nan
